Fecha,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298
2012-09-01,196.39,204.36,113.17,191.10,194.86,208.73,177.69,193.49,178.64,243.39,238.22,217.51,207.39,152.28,191.18,140.06,234.04,178.26,163.87,143.35,187.06,176.51,183.08,169.21,156.58,172.69,141.52,152.58,126.81,141.42,196.96,172.44,157.11,151.91,169.44,208.77,194.71,165.36,158.89,183.70,184.78,202.18,149.08,185.08,198.91,213.72,226.45,215.05,225.42,213.14,140.67,159.42,192.11,267.54,191.30,165.97,195.60,114.81,140.51,256.15,229.34,173.94,153.25,126.31,259.06,247.16,259.38,198.81,212.12,240.62,175.25,262.77,175.76,177.43,122.41,160.05,146.67,186.77,216.73,175.01,199.27,123.03,143.48,158.61,171.59,180.12,145.96,150.90,147.32,173.93,236.00,172.01,153.00,134.92,172.65,183.65,149.68,178.11,172.53,153.11,162.76,169.00,183.87,160.76,148.51,143.69,157.93,134.91,165.85,139.38,153.26,151.92,146.18,164.55,135.25,132.31,176.82,132.30,164.55,156.09,164.78,148.69,138.11,162.63,161.10,167.99,180.55,152.93,189.67,146.21,154.10,178.15,172.78,103.19,109.83,134.88,169.81,143.91,97.02,141.17,161.46,124.99,155.81,163.78,141.55,127.56,113.67,115.69,146.11,183.64,133.55,118.13,133.50,135.76,159.37,139.37,113.12,153.25,186.87,167.31,143.38,206.03,193.50,155.87,123.80,177.13,156.85,153.53,197.83,198.29,108.50,137.67,115.08,181.08,159.00,171.49,131.01,109.65,128.54,118.84,123.03,117.44,131.85,105.83,130.27,125.69,113.01,130.19,118.74,123.39,152.49,169.11,167.32,129.49,143.93,149.67,148.38,154.01,241.56,127.71,158.55,184.49,141.54,233.38,211.83,204.70,146.66,96.53,122.95,100.00,99.19,150.72,199.11,138.03,110.38,114.11,129.64,97.41,94.28,102.77,72.47,102.76,88.64,87.19,106.95,155.13,207.45,168.76,149.05,109.82,155.59,166.15,129.03,109.20,159.04,122.07,143.32,161.55,172.62,150.06,203.21,203.78,195.00,213.73,188.55,205.85,143.37,135.39,139.61,168.82,122.68,112.28,135.44,169.20,203.41,174.43,190.36,156.86,175.78,138.55,141.28,130.49,171.26,150.06,144.21,157.60,131.12,142.65,125.59,139.95,129.41,148.86,152.86,118.78,130.04,131.71,131.68,129.23,145.29,187.144061,148.956552,135.375134,199.336751,137.479726,140.20775,393.642658,178.278005,156.963571,121.016229,151.042692,152.847693,120.240129,122.432066,142.846125,117.967531,131.7132,155.563154,123.29418
2012-10-01,198.73,193.76,126.75,192.22,195.95,208.51,179.26,195.08,178.93,244.31,238.95,206.89,208.18,153.06,193.74,140.69,233.35,177.97,163.72,144.26,186.05,175.54,189.55,169.25,154.24,175.92,141.12,152.23,127.31,142.77,196.96,172.00,159.02,151.24,171.06,209.72,195.40,166.48,159.83,186.80,189.61,202.18,150.60,197.29,194.27,211.73,224.92,215.68,223.91,212.48,145.87,145.98,174.28,260.13,212.58,163.60,186.08,121.00,146.57,243.06,244.74,168.81,180.49,136.40,252.69,267.89,241.59,187.10,198.77,231.49,179.26,264.25,175.28,179.85,123.07,161.25,136.82,186.77,210.96,177.84,200.30,122.84,143.59,160.69,171.35,180.52,146.30,152.03,147.05,173.93,240.33,175.12,155.10,134.84,173.55,185.85,153.11,178.56,172.98,154.06,163.14,169.81,185.97,161.05,149.21,144.43,158.51,135.18,166.48,140.18,154.04,153.02,146.68,165.35,135.74,132.52,178.93,132.55,165.71,156.64,165.45,148.95,138.36,163.99,161.55,169.16,202.37,153.47,190.50,147.17,153.91,178.30,174.72,103.19,109.83,135.99,170.50,145.12,97.14,141.17,162.21,124.99,157.20,165.03,141.83,126.16,114.95,115.71,146.18,184.68,133.47,118.33,133.60,137.18,159.97,139.41,113.39,153.30,187.17,167.60,144.34,207.22,193.83,158.07,123.85,178.58,156.97,154.27,197.65,199.50,108.57,137.56,115.13,182.61,159.20,172.24,132.27,109.86,128.69,118.95,123.51,117.66,131.57,106.30,130.06,126.01,113.19,130.35,118.74,123.39,153.00,170.08,168.63,129.81,146.68,149.89,148.82,153.88,242.42,127.55,158.65,179.79,141.49,235.40,213.20,199.22,148.47,97.35,122.95,100.00,99.19,154.01,199.25,145.59,110.08,114.48,130.10,98.26,94.29,102.72,72.27,102.74,88.62,87.18,107.14,156.02,209.14,169.97,149.91,108.54,156.14,168.62,130.31,118.35,159.26,122.08,143.32,162.13,175.01,152.10,203.42,203.78,195.17,213.73,188.75,205.85,143.72,135.87,139.61,169.46,122.68,112.65,135.66,170.52,204.67,173.44,188.82,157.35,176.17,142.11,142.92,131.36,174.66,149.97,144.89,158.09,131.66,143.02,125.82,140.68,130.41,149.00,152.68,118.99,130.78,132.80,132.42,130.03,146.47,187.481816,148.955071,136.402619,200.583188,137.875833,142.056244,397.10166,178.507456,157.608245,121.388688,151.546096,153.078836,120.335408,123.001972,143.380442,118.408706,133.568342,156.22622,123.29418
2012-11-01,186.53,200.30,111.52,192.37,197.42,210.45,181.34,195.56,179.86,245.18,239.11,197.68,209.58,151.84,189.25,141.56,232.09,178.41,164.35,145.80,187.35,175.27,191.22,169.86,154.65,180.48,142.54,154.27,126.60,142.17,201.59,178.21,158.25,152.66,172.77,210.44,197.65,166.85,160.47,187.90,201.45,202.18,152.99,215.06,194.98,217.77,221.61,215.78,226.57,217.23,144.42,148.76,202.14,242.78,215.18,162.08,178.39,122.01,133.31,240.34,466.54,170.38,212.77,197.80,223.78,286.01,238.88,174.67,216.74,219.73,186.69,262.94,174.64,180.96,123.93,162.19,145.77,188.30,214.73,179.54,202.13,123.55,144.13,160.90,172.16,178.45,147.20,152.23,147.30,174.18,243.05,174.83,155.56,133.75,174.37,188.62,154.06,178.65,173.27,154.51,163.64,171.08,187.19,161.73,149.67,144.96,159.23,135.49,167.51,140.61,154.79,153.86,148.01,166.25,135.91,133.12,180.18,133.17,165.49,157.56,166.74,149.71,139.33,164.09,162.37,170.04,204.02,154.16,191.14,146.25,155.76,178.46,175.64,103.19,109.83,136.01,171.20,148.71,96.97,142.64,162.26,126.61,157.92,166.04,141.78,126.47,116.14,115.84,147.02,185.09,134.63,118.68,135.53,137.80,160.36,139.98,114.76,155.37,188.00,167.44,145.12,207.33,194.53,159.66,123.92,178.97,156.96,156.84,202.77,204.15,110.43,137.72,114.89,183.29,159.09,173.39,133.30,110.33,129.80,119.59,124.60,118.43,131.93,106.39,130.13,126.59,114.13,130.50,119.00,123.39,153.65,170.40,169.22,131.70,147.19,150.78,150.02,154.23,243.41,127.31,161.76,182.68,163.94,234.96,207.26,182.15,150.57,97.35,121.09,100.00,99.19,158.08,199.41,145.23,108.60,114.77,130.56,98.50,93.89,102.48,72.31,102.88,88.62,87.18,107.42,158.02,212.69,171.21,150.40,108.54,156.40,168.70,130.31,120.71,159.50,122.17,143.32,161.92,176.89,151.38,203.66,203.78,195.38,213.73,188.98,205.85,144.13,136.40,139.61,170.16,122.89,113.09,137.21,172.99,206.96,177.36,190.89,160.18,176.53,143.62,143.99,134.76,175.13,150.10,145.47,158.45,131.52,143.08,127.47,141.25,130.68,150.25,153.33,119.33,130.66,133.31,132.79,133.95,147.32,188.182771,149.306932,137.86916,200.269852,138.533439,143.669118,409.965722,180.292141,159.895729,122.776403,151.533276,155.313522,120.498677,123.507946,158.551098,118.894087,133.830193,157.958442,124.129461
2012-12-01,195.30,199.91,103.67,192.18,199.73,210.64,182.12,196.93,180.36,245.77,240.42,202.75,209.94,150.60,198.54,141.51,234.52,181.66,167.22,148.92,190.66,178.99,193.15,172.70,155.10,183.16,142.82,154.35,127.49,142.30,225.20,177.66,158.99,153.55,175.15,210.74,203.20,167.90,160.72,193.16,219.41,203.37,156.48,227.62,196.44,246.54,220.08,215.59,227.18,232.51,154.16,152.08,298.49,257.96,221.07,159.23,170.30,151.19,145.33,266.23,503.69,177.00,202.10,224.02,260.83,307.02,233.24,180.62,217.73,233.34,201.56,261.82,174.79,182.10,124.96,163.55,147.75,187.53,217.04,180.64,203.47,123.92,143.98,161.24,173.38,179.11,148.36,153.01,148.08,174.18,247.42,176.11,157.44,133.83,175.03,190.87,156.72,178.81,173.61,156.61,165.84,173.67,188.01,161.66,150.71,145.87,161.13,138.62,169.66,141.79,156.49,157.00,150.81,168.05,137.16,133.83,181.79,134.06,166.20,158.96,170.15,150.64,140.10,165.26,164.98,171.56,204.02,154.79,191.90,145.38,154.93,183.27,180.87,103.19,109.83,136.39,171.90,147.92,97.09,142.64,162.51,126.61,158.64,166.75,142.46,127.07,115.82,116.09,148.24,187.30,134.57,119.14,135.79,138.27,161.89,141.20,115.85,155.64,188.27,168.13,145.45,208.34,195.34,159.94,124.37,180.41,157.86,158.02,202.39,204.82,110.87,138.53,114.70,183.29,160.38,173.50,133.02,110.53,128.81,120.46,126.62,118.27,131.97,106.40,130.07,127.26,115.17,130.29,119.00,123.39,154.00,170.90,169.81,131.90,147.25,150.53,150.33,153.31,244.26,127.82,164.18,183.73,163.05,235.23,206.97,181.85,150.57,98.70,121.09,100.00,99.32,155.51,199.57,145.23,107.91,115.03,131.03,98.34,93.26,101.79,71.97,101.64,88.62,87.18,107.65,163.45,213.00,171.55,150.73,108.54,157.18,168.80,130.31,233.11,160.14,122.34,143.32,161.96,177.12,151.38,203.89,203.78,195.57,213.73,189.20,205.85,144.51,136.97,139.61,170.88,122.22,113.50,137.44,173.80,207.84,178.15,193.94,160.79,178.89,144.13,143.99,135.51,175.64,150.27,146.77,158.51,131.52,144.05,129.30,142.14,131.95,151.30,153.61,119.78,132.54,134.70,133.69,134.10,147.17,188.412137,149.289166,138.259733,200.690153,139.03682,143.971733,411.807219,180.874752,160.088965,122.756995,152.394936,157.023884,121.027448,124.039138,159.245497,119.40724,134.050836,158.574396,124.129461
2013-01-01,189.99,199.57,105.71,193.53,207.30,212.31,183.54,208.23,179.45,248.18,239.38,216.16,210.18,190.67,201.92,145.57,235.12,182.75,168.13,149.11,192.20,179.35,192.16,173.28,156.51,183.08,143.71,154.41,127.31,142.33,221.04,183.28,163.65,155.97,173.96,210.19,209.56,168.26,160.33,195.78,244.60,206.06,160.66,242.32,197.44,261.44,220.32,216.05,228.73,228.81,159.52,170.14,420.72,256.84,232.70,155.73,159.87,144.67,174.13,248.04,572.37,183.86,244.52,222.47,289.92,294.48,232.86,181.74,226.34,222.70,210.15,267.60,175.83,186.73,125.70,164.80,149.26,188.26,215.86,182.66,204.47,124.99,145.28,161.70,174.92,179.74,148.73,153.69,147.92,174.99,264.94,175.89,158.15,134.18,175.85,190.83,157.82,183.40,174.11,157.95,166.36,175.65,189.43,161.75,151.64,146.36,161.81,139.46,170.92,142.44,157.88,157.60,151.60,169.17,137.60,134.61,183.64,134.07,167.51,159.01,171.38,152.21,140.31,166.64,165.41,171.79,204.02,155.62,195.92,145.23,155.08,183.82,183.38,103.19,111.68,138.43,172.61,147.99,97.46,143.13,162.71,127.99,158.78,167.45,142.45,127.17,118.62,116.17,150.29,187.78,134.60,119.14,136.45,138.82,164.35,141.03,116.17,157.17,189.14,168.53,146.73,207.99,196.00,162.89,124.76,180.64,157.88,160.48,201.64,206.50,109.89,138.53,113.82,184.82,160.74,174.38,133.48,110.58,128.67,120.33,128.15,119.35,132.39,106.51,130.47,127.06,115.31,130.91,119.57,123.28,154.38,171.49,171.27,132.30,150.14,151.99,150.79,156.29,245.10,129.61,164.74,178.37,162.00,235.23,211.22,192.05,151.93,98.70,121.09,100.00,99.81,154.92,199.71,145.23,108.31,115.36,131.50,97.57,93.64,101.11,70.47,101.90,88.62,87.18,107.80,163.63,215.50,172.80,151.65,108.54,157.75,168.88,131.20,189.12,166.06,121.69,143.32,163.93,179.69,153.24,204.11,203.78,195.75,213.73,189.41,205.85,144.88,137.46,139.61,171.54,122.41,113.88,138.37,175.51,210.03,178.30,191.18,161.01,179.82,144.91,144.34,135.53,176.13,151.10,147.78,159.42,132.18,143.74,128.61,143.16,131.99,151.74,153.63,120.12,133.18,134.53,133.89,136.36,147.16,189.524717,150.563575,138.743789,203.471676,139.451565,143.848412,417.151774,181.12904,161.643554,122.891973,153.174895,157.172749,121.131546,124.503979,159.842231,119.854411,134.862836,158.848622,125.289476
2013-02-01,190.43,206.31,116.13,195.27,208.11,214.87,185.57,206.40,179.89,249.83,240.03,225.64,211.76,188.46,203.69,146.51,236.19,183.63,167.87,149.86,191.81,178.62,192.04,173.19,155.59,183.51,143.59,154.66,126.30,142.79,221.04,189.18,162.63,155.97,174.48,209.66,212.64,169.31,161.07,197.26,249.12,208.76,160.62,245.65,198.71,258.41,219.48,226.68,228.53,233.89,161.51,181.01,489.02,238.56,222.49,146.33,128.45,109.31,152.19,252.90,537.07,200.13,195.15,220.40,288.79,269.28,233.75,182.88,253.38,215.60,192.10,272.83,176.86,185.16,126.44,165.92,148.79,189.67,221.75,184.02,204.49,125.16,144.05,161.36,175.52,181.84,149.13,153.21,148.64,184.60,269.52,177.10,159.45,134.98,177.00,195.05,155.95,185.44,174.99,158.55,166.85,176.75,191.24,163.51,152.54,146.59,161.78,140.92,171.67,142.56,158.90,158.19,152.56,170.57,138.20,135.86,183.93,134.15,168.51,159.71,172.18,154.47,140.70,167.11,166.18,172.79,204.02,156.28,197.84,144.30,158.09,183.82,183.38,103.19,111.68,139.10,173.29,149.51,99.40,142.91,163.99,127.99,159.31,167.85,142.37,127.21,118.42,116.67,150.44,190.15,135.11,119.14,137.29,139.01,164.87,141.47,116.59,157.56,189.54,168.50,147.34,208.90,196.62,164.82,125.56,181.26,158.52,159.53,202.18,207.25,109.57,138.83,113.85,186.97,161.53,175.80,134.18,110.61,128.75,121.19,128.71,120.69,133.47,106.19,130.57,127.59,115.95,131.43,119.28,123.84,154.90,172.48,172.16,132.03,151.89,155.42,154.14,156.64,248.44,130.28,165.32,183.84,161.95,234.28,219.59,203.68,152.62,98.75,124.78,100.00,99.81,154.34,221.39,145.23,108.41,115.61,131.96,96.87,92.95,100.42,69.20,102.44,88.62,87.18,107.98,163.57,215.72,176.39,153.09,108.54,158.46,169.68,131.20,148.11,168.97,122.18,143.32,165.11,180.03,154.58,226.04,230.86,217.17,240.98,206.51,236.95,143.95,136.20,149.05,174.68,123.54,115.22,139.09,177.28,212.26,179.67,192.67,163.07,180.43,144.91,144.69,135.71,176.68,151.78,149.97,159.31,132.47,144.03,128.64,145.83,132.87,152.74,154.79,120.83,132.27,135.00,134.58,136.88,147.44,190.102484,151.078515,139.191308,205.469777,140.781745,145.325612,421.306864,181.397194,162.794878,123.245234,154.255969,157.312564,121.498285,125.087907,160.591881,120.416562,135.582471,160.319222,125.289476
2013-03-01,190.47,205.63,113.53,196.42,208.18,216.05,184.48,206.13,180.40,250.74,240.04,224.53,213.02,178.48,200.30,152.31,237.42,185.50,169.64,153.74,191.80,178.97,195.24,172.62,154.89,183.82,143.59,155.63,126.57,143.55,212.26,190.43,161.99,158.26,171.98,209.57,213.45,169.72,161.75,198.25,269.16,208.76,160.97,244.31,206.61,252.24,218.41,236.56,228.99,232.23,160.19,203.35,526.19,243.06,219.34,144.26,122.24,111.97,155.62,234.25,484.29,208.15,167.71,211.39,275.70,277.11,235.04,181.50,261.46,221.26,177.24,266.01,178.66,186.12,126.94,166.01,149.13,193.40,223.42,184.78,204.49,125.62,144.13,161.04,176.31,179.44,149.26,153.09,147.61,190.87,271.15,177.42,160.05,134.61,178.49,194.96,156.66,187.69,176.98,158.87,167.55,177.57,192.11,163.51,152.77,146.72,162.47,141.13,172.28,142.81,160.38,158.36,153.47,170.66,139.07,135.99,185.18,134.30,169.00,159.67,172.62,156.93,141.05,167.28,166.37,172.96,204.02,156.81,199.47,144.43,159.90,183.82,183.38,103.19,111.68,139.28,173.98,149.09,99.40,143.17,164.16,129.31,160.46,168.30,142.54,128.55,117.40,116.73,150.71,191.01,134.72,119.15,137.52,139.05,164.91,141.49,117.44,157.88,189.52,168.35,147.04,208.00,196.86,168.05,127.19,181.41,158.63,159.53,203.06,209.00,109.32,138.94,113.83,187.52,162.51,175.94,134.60,111.04,130.00,122.11,128.63,120.55,133.95,106.22,130.77,128.24,116.56,131.81,120.68,123.84,155.47,174.29,173.61,132.34,152.53,155.73,155.03,156.93,249.27,131.82,165.54,182.07,161.95,234.61,211.61,206.58,154.33,98.75,124.78,100.00,99.81,154.71,221.58,145.23,111.25,115.85,132.42,97.47,92.81,100.01,69.26,102.51,88.62,87.18,108.13,163.73,215.50,177.67,157.15,108.54,159.03,172.03,134.13,142.25,168.96,122.11,143.32,166.15,183.23,157.76,226.27,230.86,217.37,240.98,206.75,236.95,144.28,136.69,149.05,175.34,123.72,115.60,139.43,177.74,212.66,180.80,190.02,163.13,181.05,145.73,146.98,135.75,178.64,152.33,150.40,159.31,132.67,144.22,129.32,146.06,133.96,153.84,154.97,121.15,134.47,137.05,134.99,136.76,148.93,190.155557,150.90035,140.617984,205.984197,141.249348,145.697556,424.868225,183.811273,163.17351,123.245234,154.207346,157.444691,122.033514,125.557095,161.194229,120.868148,136.304156,161.152504,125.289476
2013-04-01,192.79,206.45,113.12,196.53,208.33,216.90,184.71,206.64,181.49,249.32,240.69,226.82,214.26,180.45,198.17,155.43,238.87,186.15,171.35,154.11,191.61,178.43,196.09,173.40,157.56,184.60,144.10,156.06,127.81,144.43,211.50,195.11,164.06,158.26,172.82,209.01,214.57,170.73,163.55,197.77,252.20,211.58,160.72,244.15,203.37,245.63,216.44,244.49,228.94,229.19,158.19,258.06,569.67,263.07,218.19,139.98,162.35,120.40,153.84,250.80,464.84,218.23,182.74,206.94,249.65,272.63,235.09,190.01,288.09,242.49,176.54,269.52,177.46,187.47,127.76,167.01,152.75,194.19,224.02,185.47,204.49,126.26,142.68,161.40,176.85,179.96,150.17,156.24,148.63,191.81,270.55,174.98,160.31,135.34,179.75,193.53,157.16,188.56,177.35,159.80,168.05,178.17,193.46,164.10,153.14,146.90,163.04,141.90,173.78,143.37,161.19,158.62,153.76,170.63,139.43,136.72,186.73,134.52,169.29,159.89,172.89,157.16,141.05,168.63,166.68,173.20,204.02,158.31,200.48,144.12,161.61,183.82,183.38,103.19,111.68,143.99,179.23,147.65,99.04,143.06,163.92,129.31,161.93,170.32,143.06,128.96,117.05,116.84,150.81,192.09,134.90,118.16,137.04,139.16,166.63,141.65,117.87,159.51,194.02,168.60,147.40,209.31,197.46,168.92,129.46,182.03,159.61,158.57,204.67,210.02,109.00,139.24,113.90,187.90,162.67,178.51,135.44,110.94,131.47,122.21,127.67,120.82,133.36,106.91,130.90,128.85,116.41,132.73,121.22,124.61,156.86,175.10,174.81,134.16,152.77,159.20,155.46,157.51,250.10,131.70,166.14,174.24,164.40,234.22,205.58,200.79,154.76,98.75,124.78,100.00,99.81,159.73,221.74,145.23,110.86,115.67,132.89,100.06,91.31,94.27,67.56,107.10,88.62,87.18,108.29,163.76,215.50,177.24,157.79,108.54,159.60,172.11,134.13,170.75,173.19,122.33,143.32,166.60,182.54,158.51,226.53,230.86,217.59,240.98,207.00,236.95,144.63,137.24,149.05,176.02,126.09,116.02,139.88,178.59,213.37,182.71,190.59,163.68,182.78,146.64,148.57,135.18,179.09,153.57,151.70,159.79,133.36,144.13,129.39,146.83,135.12,153.87,155.57,121.85,135.88,138.09,134.70,135.68,148.11,190.981738,151.301963,140.903745,206.311316,143.019599,145.669019,423.621386,185.568033,163.433182,123.648142,154.168299,157.546154,122.260696,126.027828,161.799115,121.321222,136.046535,161.161833,125.289476
2013-05-01,190.05,208.43,124.05,196.67,208.87,218.90,185.30,207.71,181.29,251.79,241.07,231.14,214.81,190.54,195.01,155.50,240.55,188.28,171.90,157.58,191.19,178.40,195.35,174.32,159.54,185.21,144.24,159.12,129.59,144.18,209.94,202.08,164.06,158.70,173.39,210.98,214.57,171.56,165.41,197.64,250.60,211.58,160.41,250.08,199.65,250.77,216.36,247.68,229.08,226.88,159.77,312.23,582.18,302.75,213.99,131.66,206.31,124.83,176.80,312.44,457.78,225.14,197.92,216.75,283.86,277.81,259.05,213.19,410.51,288.47,175.52,268.89,181.18,188.01,127.59,167.26,152.83,196.81,226.69,185.72,207.60,126.96,146.97,161.70,177.74,180.75,150.12,158.77,152.14,192.16,270.54,175.27,162.21,136.44,178.98,192.62,157.13,189.34,177.35,160.17,168.17,178.29,194.25,165.59,153.65,147.06,163.19,141.95,173.92,143.61,161.53,158.92,153.98,170.50,140.33,137.08,188.15,135.01,171.07,160.02,173.14,157.16,141.22,167.91,167.02,173.16,207.36,158.96,201.33,142.62,160.06,184.50,183.38,103.19,111.68,144.17,184.63,148.70,99.22,143.03,164.16,129.31,161.89,170.34,143.28,129.39,117.10,116.94,151.05,192.27,135.19,118.62,137.18,139.36,167.45,142.26,118.12,160.40,193.72,169.30,147.53,211.78,197.73,169.34,130.47,181.65,159.28,160.08,204.60,212.33,108.97,139.61,113.81,186.33,163.38,179.22,136.51,112.14,133.65,122.81,126.37,125.75,133.95,107.21,130.87,129.38,119.58,133.67,121.97,128.16,159.92,176.03,176.66,133.77,155.01,162.78,155.83,158.49,251.01,132.35,166.43,176.45,160.85,234.49,202.40,201.54,157.49,99.40,125.71,100.00,99.81,163.70,221.90,145.23,111.15,115.99,133.37,99.03,89.96,92.51,67.56,107.18,88.62,87.18,108.44,164.80,215.68,177.24,158.23,108.54,160.17,172.21,134.13,195.97,174.65,123.30,143.32,167.09,183.05,157.91,226.78,230.86,217.80,240.98,207.25,236.95,145.00,137.77,149.05,176.73,126.29,116.46,140.72,180.99,215.47,186.32,190.34,165.16,182.95,146.86,148.57,135.23,179.55,154.15,152.20,161.08,134.73,145.25,129.28,147.62,135.61,154.38,155.76,122.58,138.21,139.92,134.74,137.38,148.36,190.48131,151.870482,141.771576,206.918103,143.77677,146.121811,421.435846,186.029942,163.615226,124.379012,154.292629,157.662757,122.618494,126.547706,161.771606,121.819978,136.080761,161.179844,125.788671
2013-06-01,188.22,205.24,127.20,196.72,209.53,218.30,185.95,208.45,180.46,254.89,240.97,258.46,215.31,189.84,196.93,155.76,242.59,191.74,173.98,161.89,191.01,177.72,194.30,174.17,159.65,185.87,144.74,158.26,131.04,144.56,209.94,202.75,166.56,161.34,175.15,209.99,217.62,172.85,165.87,196.56,242.20,212.75,160.72,225.14,198.19,262.42,216.60,249.54,221.73,228.18,159.83,340.75,474.96,379.96,205.26,120.49,230.90,131.80,254.63,293.74,428.06,234.36,258.61,215.83,286.77,302.99,275.73,212.11,507.79,277.96,197.28,273.57,180.62,188.74,127.78,170.49,153.40,203.31,220.93,186.71,208.29,128.20,147.31,162.98,178.60,180.90,150.15,161.48,152.91,200.97,270.57,176.96,163.67,137.15,180.48,192.54,157.86,189.96,177.68,160.38,168.51,179.30,194.69,165.20,154.63,147.20,163.51,142.28,174.87,144.10,162.26,159.54,155.21,171.35,140.52,137.18,190.18,136.87,173.10,160.64,173.99,157.64,141.07,168.17,167.59,173.98,209.05,159.54,201.86,144.57,162.37,184.49,183.36,103.19,111.68,144.19,185.39,147.16,99.23,143.37,165.37,129.31,162.47,170.83,143.58,129.56,117.96,116.98,150.19,193.06,135.22,118.72,137.58,139.40,167.76,143.43,118.97,162.40,194.10,169.75,148.28,211.52,197.45,167.40,130.78,182.18,159.65,160.60,206.76,210.06,110.71,138.74,113.93,185.13,166.19,179.50,138.00,112.19,133.33,123.33,126.20,126.07,133.93,107.37,131.11,129.28,119.85,133.74,122.12,129.96,160.54,176.71,177.81,134.84,155.46,162.81,156.20,159.09,251.98,132.85,166.15,179.70,161.27,234.52,204.04,202.43,158.31,99.40,125.71,100.00,99.81,164.91,222.09,145.23,111.36,116.23,133.84,100.23,88.57,90.31,67.24,107.19,88.62,87.18,108.67,165.77,215.68,177.61,159.00,108.54,160.89,175.58,133.40,163.72,174.78,123.03,143.32,167.24,185.46,157.84,227.07,230.86,218.05,240.98,207.53,236.95,145.39,138.37,149.05,177.50,126.52,116.88,141.01,182.85,218.62,186.94,191.36,165.36,184.11,149.02,150.52,135.28,180.10,154.29,153.04,160.17,134.87,145.36,129.50,147.44,135.36,154.97,156.17,122.83,138.35,139.69,134.96,138.03,148.50,192.166948,152.639261,142.303247,207.066769,143.272693,144.927452,422.349802,187.373866,165.621257,124.753852,153.726151,157.731472,122.922088,127.093614,162.481002,122.350204,137.436383,161.363273,125.265777
